Passenger Count;Trip Distance (in miles);Fare Amount;Surcharge;Tip Amount;Total Amount;Generous ? 
1;25,8;68,7;0,5;14;84;Yes
1;1,4;6,5;0,5;1,3;9,1;Yes
1;2,64;10;0,5;2,1;13,4;Yes
1;2,85;13,5;0,5;0;14,8;No
2;3,7;16,5;0,5;0;17,8;No
1;5,46;20,5;0,5;5,25;27,05;Yes
2;0,95;4,5;0,5;2;7,8;Yes
1;0,8;5,5;0,5;0;6,8;No
1;0,68;5,5;0,5;1,2;8;Yes
1;5,84;17;0,5;0;18,3;No
1;0,82;7,5;0,5;0;8,8;No
2;2,66;13,5;0,5;0;14,8;No
3;2,9;15;0,5;3,25;19,55;Yes
1;3,5;16;0,5;0;17,3;No
1;4,46;18,5;0,5;0;19,8;No
1;0,9;6;0,5;0;7,3;No
1;1,13;7,5;0,5;0;8,8;No
3;3,26;12;0,5;2;15,3;Yes
1;3,1;12;0,5;0;13,3;No
1;1,48;8,5;0,5;2,25;11,75;Yes
3;2,5;11;0,5;0;12,3;No
3;3,38;12;0,5;2;15,3;Yes
3;2,33;10,5;0,5;2,75;14,55;Yes
1;3,7;16;0,5;0;17,3;No
1;6,15;20,5;0,5;0;21,8;No
2;4,4;19,5;0,5;0;20,8;No
5;0,86;5;0,5;1;7,3;Yes
1;1,32;7;0,5;0;8,3;No
2;1,35;7;0,5;0;8,3;No
1;2,44;11;0,5;0;12,3;No
1;3,93;15;0,5;4,65;20,95;Yes
3;1,4;11,5;0,5;0;12,8;No
3;2,28;13,5;0,5;2,8;17,6;Yes
2;5,8;20,5;0,5;4,35;26,15;Yes
1;8,7;30,5;0,5;0;31,8;No
1;0,02;60;0;0;60,3;No
1;0,33;3;0,5;0,7;5;Yes
1;0,47;4;0,5;0;5,3;No
1;0,41;4,5;0,5;0;5,8;No
1;1,1;6;0,5;0;7,3;No
1;1,1;6;0,5;1,62;8,92;Yes
1;1;7;0,5;0;8,3;No
2;1,3;7,5;0,5;1,75;10,55;Yes
1;4,5;15;0,5;3,88;20,18;Yes
1;4,6;17;0,5;5,45;23,75;Yes
1;0,1;3;0,5;0;4,3;No
1;0,63;4,5;0,5;0;5,8;No
1;1,66;7;0,5;1,88;10,18;Yes
2;1,22;7;0,5;1;9,3;Yes
1;1,4;7,5;0,5;0;8,8;No
2;1,3;7;0,5;0;8,3;No
5;1,58;8;0,5;0;9,3;No
1;0,81;7,5;0,5;1,6;10,4;Yes
1;1,7;9;0,5;0;10,3;No
1;5,96;18,5;0,5;4,75;24,55;Yes
1;2,2;10,5;0,5;0;11,8;No
2;2,3;12;0,5;2;15,3;Yes
1;2,35;13;0,5;0;14,3;No
1;1,2;11;0,5;0,7;13;Yes
1;12,4;34,5;0,5;0;35,8;No
5;3,31;15,5;0,5;3;19,8;Yes
1;7;24,7;0,5;5,2;31,2;Yes
1;10,48;33,5;0,5;0;34,8;No
1;8,47;30;0,5;0;31,3;No
1;4,81;24;0,5;3;28,3;Yes
1;0,6;4,5;0,5;0;5,8;No
1;0,8;5;0,5;0;6,3;No
1;1,4;7,5;0,5;1,75;10,55;Yes
1;1,29;8;0,5;2,12;11,42;Yes
1;1,42;9;0,5;1,9;12,2;Yes
2;1;9;0,5;0;10,3;No
1;2,44;11;0,5;0;12,3;No
1;2,93;12;0,5;3,12;16,42;Yes
1;1,63;10,5;0,5;0;11,8;No
5;2,09;13,5;0,5;0;14,8;No
2;8;26;0,5;0;27,3;No
1;1,28;5,5;0,5;1,2;8;Yes
1;2;9,5;0,5;2;12,8;Yes
1;6,45;22;0,5;6,75;30,05;Yes
1;5,3;22,2;0,5;5;28,5;Yes
2;2,3;9;0,5;0;10,3;No
1;1,36;7,5;0,5;0;8,8;No
5;2,69;10,5;0,5;0;11,8;No
4;4,16;14;0,5;2,9;18,2;Yes
2;2,3;11;0,5;0;12,3;No
1;1,8;11,5;0,5;0;12,8;No
1;4,9;15,2;0,5;1;17,5;Yes
2;5;21,5;0,5;0;22,8;No
5;1,59;16;0,5;0;17,3;No
1;0,35;3,5;0,5;1;5,8;Yes
6;0,65;4,5;0,5;1;6,8;Yes
1;0,72;5;0,5;0;6,3;No
2;1;6;0,5;2,15;9,45;Yes
1;1,6;8;0,5;0;9;No
1;0,6;6,5;0,5;0;7,8;No
1;1,9;8,5;0,5;0;9,8;No
4;1,8;11;0,5;0;12,3;No
5;4,99;17;0,5;4,38;22,68;Yes
2;1,79;12;0,5;3,12;16,42;Yes
1;3;14,5;0,5;0;15,8;No
2;3,35;16,5;0,5;0;17,8;No
1;4,6;18;0,5;3,85;23,15;Yes
1;5,4;21,5;0,5;0;22,8;No
1;1,4;17;0,5;0;18,3;No
2;0,86;4,5;0,5;2;7,8;Yes
1;0,5;5,5;0,5;0;6,8;No
2;3,4;12,2;0,5;2,7;16,2;Yes
2;1,7;9,5;0,5;1;11,8;Yes
1;4,8;17,5;0,5;0;18,8;No
1;1,7;20,5;0,5;3;24,8;Yes
1;0,9;5;0,5;0;6,3;No
2;0,6;5,5;0,5;0;6,8;No
2;0,98;6;0,5;0;7,3;No
4;0,9;6;0,5;0;7,3;No
2;6,26;19;0,5;2;22,3;Yes
1;4,52;16;0,5;3,3;20,6;Yes
1;2,39;12;0,5;2,5;15,8;Yes
5;1,5;11,5;0,5;30;42,8;Yes
2;3,6;16;0,5;3,3;20,6;Yes
1;11,53;34;0,5;0;37,74;No
3;5,48;23,5;0,5;4,8;29,6;Yes
1;0,98;5;0,5;0;6,3;No
1;1,19;6;0,5;0;7,3;No
1;1,3;6,2;0,5;3;10,5;Yes
1;3,7;12,5;0,5;2,75;16,55;Yes
1;1,1;7;0,5;1,65;9,95;Yes
1;2,4;9;0,5;0;10,3;No
1;1,6;10,5;0,5;0;11,5;No
1;2,5;12;0,5;2;15,3;Yes
1;6,7;23;0,5;4,85;29,15;Yes
3;18,75;120;0;0;120,3;No
1;1,8;8,5;0,5;2,25;12,05;Yes
3;2,1;10,5;0,5;0;11,8;No
2;4,49;16,5;0,5;0;17,8;No
2;1,63;12;0,5;0;13,3;No
2;2,9;14,5;0,5;3,15;18,95;Yes
1;1,6;13,5;0,5;1,5;16,3;Yes
1;2,8;17,5;0,5;1,5;20,3;Yes
1;4,18;20;0,5;0;21,3;No
1;7,7;29,5;0,5;0;30,8;No
1;1,14;5,5;0,5;2;8,8;Yes
1;0,68;5;0,5;1,38;7,68;Yes
1;0,7;5,2;0,5;2;8,5;Yes
3;3,42;13,5;0,5;3,5;18,3;Yes
2;1;9,2;0,5;2,62;13,12;Yes
1;2,5;11,5;0,5;0;12,8;No
1;5;17;0,5;0;18,3;No
1;10,8;30,5;0,5;7,95;39,75;Yes
3;3,9;15,5;0,5;0;16,8;No
1;15,77;56;0,5;0;57,3;No
3;1,37;6,5;0,5;0;7,8;No
1;1,6;8;0,5;0;9,3;No
1;1,23;8;0,5;0;9,3;No
2;2,9;11,7;0,5;2,6;15,6;Yes
1;3,19;13;0,5;0;14,3;No
2;2,4;11,5;0,5;0;12,8;No
1;2,57;13;0,5;4,05;18,35;Yes
2;8,08;24,5;0,5;0;25,8;No
1;1,7;15,2;0,5;3,3;19,8;Yes
2;0,38;4;0,5;0;5,3;No
2;0,79;5;0,5;1,38;7,68;Yes
6;1,16;5,5;0,5;0;6,8;No
2;4,5;15,5;0,5;0;16,8;No
3;3,04;12,5;0,5;3,25;17,05;Yes
2;4,56;16;0,5;3,3;20,6;Yes
1;9,1;25,7;0,5;0;27;No
2;1,8;12;0,5;0;13,3;No
1;4,27;16;0,5;0;17,3;No
2;8,25;26;0,5;0;27,3;No
1;3;17,7;0,5;3,8;22,8;Yes
5;5,84;25,5;0,5;5,2;32;Yes
1;1,05;6;0,5;1;8,3;Yes
1;1,1;6,7;0,5;1,6;9,6;Yes
2;1,33;7,5;0,5;1,6;10,4;Yes
6;3,37;11;0,5;2,88;15,18;Yes
1;2,5;11;0,5;0;12,3;No
1;2,2;11,5;0,5;2,55;15,35;Yes
1;0,5;4;0,5;0;5,3;No
4;0,8;5,5;0,5;0;6,8;No
3;0,53;5,5;0,5;0;6,8;No
4;1,2;6,5;0,5;0;7,8;No
6;1,45;8;0,5;1;10,3;Yes
5;2,77;12,5;0,5;2,6;16,4;Yes
1;5,8;20;0,5;6,35;27,65;Yes
1;0,7;4,5;0,5;1;6,8;Yes
5;0,9;5,5;0,5;0;6,8;No
1;0,5;5;0,5;1,85;8,15;Yes
1;1,7;8;0,5;0;9,3;No
1;2,6;13;0,5;3,55;17,85;Yes
2;8,6;25;0,5;5,25;31,55;Yes
1;3,3;15;0,5;3,25;19,55;Yes
1;6;21;0,5;0;22,3;No
4;17,3;47,5;0,5;0;54,13;No
5;1,81;17,5;0,5;0;18,8;No
4;5,4;24;0,5;0;25,3;No
1;20,88;129;0;26,87;162;Yes
3;0,31;3,5;0,5;0;4,8;No
2;1,88;8,5;0,5;1,8;11,6;Yes
2;0,7;8;0,5;0;9,3;No
1;2,1;10;0,5;3,15;14,45;Yes
2;2,5;11;0,5;3,65;15,95;Yes
2;3,5;16;0,5;0;17,3;No
4;1,7;13,5;0,5;0;14,8;No
2;0,5;4;0,5;1,05;6,35;Yes
1;1,65;7;0,5;1,5;9,8;Yes
1;2,24;9;0,5;2,38;12,68;Yes
1;3,1;12,5;0,5;0;13,8;No
1;1,8;12;0,5;0;13,3;No
5;5,09;19;0,5;0;20,3;No
4;2,3;17,5;0,5;0;18,8;No
2;7,4;29,5;0,5;0;36,13;No
1;0,99;5;0,5;0;6,3;No
1;1,63;8;0,5;1,7;11;Yes
1;1,5;7,7;0,5;1,8;10,8;Yes
1;2,02;10;0,5;2,1;13,4;Yes
1;5,38;18;0,5;0;19,3;No
5;2,6;13;0,5;2;16,3;Yes
1;9,5;30;0,5;6,1;37,4;Yes
1;2,45;8,5;0,5;1,8;11,6;Yes
1;1,71;8,5;0,5;0;9,8;No
2;5,13;16;0,5;4,12;21,42;Yes
1;2,1;9,2;0,5;2,62;13,12;Yes
1;7,4;21;0,5;6,65;28,95;Yes
1;2,4;11,5;0,5;2,55;15,35;Yes
6;4,09;21,5;0,5;0;22,8;No
1;0,2;3,2;0,5;0,9;5,4;Yes
1;1,1;6;0,5;2;9,3;Yes
2;1,05;6,5;0,5;0;7,8;No
6;2,16;8,5;0,5;2,25;12,05;Yes
5;1,65;9;0,5;0;10,3;No
1;6,53;20;0,5;0;21,3;No
2;2,68;13,5;0,5;0;14,8;No
1;8,97;33;0,5;0;34,3;No
3;0,81;5;0,5;1,38;7,68;Yes
6;1,1;6,5;0,5;0;7,8;No
4;1,1;7;0,5;0;8,3;No
1;1,59;8;0,5;0;9,3;No
1;1,68;8,5;0,5;2,25;12,05;Yes
4;1,4;8;0,5;0;9,3;No
1;1,5;10;0,5;0;11,3;No
1;2,15;14,5;0,5;3;18,8;Yes
1;5,6;20;0,5;0;21,3;No
1;3,91;18;0,5;5,55;24,85;Yes
2;3,9;19;0,5;0;20,3;No
5;2,8;19;0,5;3,9;24,2;Yes
1;8,8;31;0,5;0;32,3;No
1;0,9;5,5;0,5;2;8,8;Yes
1;1,32;6;0,5;1,3;8,6;Yes
2;3,6;13;0,5;0;14,3;No
2;1,68;10;0,5;2;13,3;Yes
1;0,91;10;0,5;5,55;16,85;Yes
2;4,5;16,5;0,5;0;17,8;No
1;4,89;18;0,5;0;19,3;No
1;0,7;4,5;0,5;0;5,8;No
2;1,19;6,5;0,5;0;7,8;No
1;2,27;9,5;0,5;3;13,8;Yes
2;2,6;11,5;0,5;2,55;15,35;Yes
1;3,66;15;0,5;1;17,3;Yes
3;10,1;30;0,5;0;31,3;No
2;2,1;12,2;0,5;2,7;16,2;Yes
1;4,3;19,5;0,5;0;20,8;No
1;4,9;2,5;0,5;0;3,8;No
2;0,3;4,5;0,5;0;5,8;No
2;1,1;6;0,5;1,8;9,1;Yes
1;1,41;8;0,5;0;9,3;No
1;0,6;6,5;0,5;0;7,8;No
1;2;9;0,5;0;10,3;No
1;1;12,5;0,5;0;13,8;No
3;4,61;19;0,5;0;20,3;No
1;3,7;19,5;0,5;0;20,8;No
2;0,5;4,5;0,5;0;5,8;No
1;1,3;6,5;0,5;0;7,8;No
1;1,22;6,5;0,5;2,1;9,9;Yes
2;3,97;14;0,5;0;15,3;No
4;1,4;11,5;0,5;2,55;15,35;Yes
1;4,53;18,5;0,5;0;19,8;No
1;0,78;5;0,5;0;6,3;No
6;1,15;7;0,5;0;8,3;No
1;2,5;10;0,5;2,25;13,55;Yes
1;1,86;9;0,5;0;10,3;No
1;2,3;10,5;1;0;12,3;No
1;0,3;3,2;0,5;1,12;5,62;Yes
1;1,01;5,5;0,5;1,2;8;Yes
1;1,01;6,5;0,5;0;7,8;No
4;2,3;10,5;0,5;0;11,8;No
1;1,81;10;0,5;2,1;13,4;Yes
5;3,6;14,5;0,5;4,5;20,3;Yes
5;2,98;13,5;0,5;0;14,8;No
4;4,94;18,5;0,5;0;19,8;No
1;4,9;20;0,5;0;21,3;No
1;10,33;32;0,5;0;33,3;No
1;0,6;5;0,5;1,1;7,4;Yes
1;0,9;6;0,5;0;7,3;No
1;1,5;7;0,5;1,88;10,18;Yes
2;1,4;6,5;0,5;1;8,8;Yes
1;1,5;12;0,5;0;13,3;No
2;0,85;4,5;0,5;1;6,8;Yes
1;1,52;6,5;0,5;0;7,8;No
3;1,07;6,5;0,5;1,4;9,2;Yes
6;0,94;7;0,5;0;8,3;No
1;2,7;11;0,5;2,45;14,75;Yes
5;6,5;20,5;0,5;3;24,8;Yes
1;8;26;0,5;5,45;32,75;Yes
1;2,7;10;0,5;0;11,3;No
1;4,25;14,5;0,5;4,5;20,3;Yes
1;4,04;14,5;0,5;3;18,8;Yes
1;3,09;13;0,5;0;14,3;No
1;4,33;16,5;0,5;0;17,8;No
1;14,6;40,5;0,5;6;47,8;Yes
2;1,4;6;0,5;1;8,3;Yes
2;0,7;4,7;0,5;1;7;Yes
1;1,3;6,5;0,5;0;7,8;No
1;1;6,5;0,5;0;7,8;No
4;1,5;8,5;0,5;1,5;11,3;Yes
1;1,5;9;0,5;0;10,3;No
6;2;10,5;0,5;2,2;14;Yes
1;1,74;10;0,5;0;11,3;No
1;3,1;13;1,5;0;15,3;No
2;1,5;10,7;0,5;2,4;14,4;Yes
1;2,54;13,5;0,5;0;14,8;No
1;4,24;17,5;0,5;0;18,8;No
1;11,3;32;0,5;0;33,3;No
1;4,56;18;0,5;1;20,3;Yes
2;0,39;4;0,5;0;5,3;No
1;1,1;5,5;0,5;0,1;6,9;Yes
1;1,2;6,5;0,5;1,55;9,35;Yes
2;1,4;7;0,5;1,65;9,95;Yes
1;1,32;7;0,5;0;8,3;No
1;1,41;8;0,5;2,55;11,85;Yes
1;1,7;8,5;0,5;0;9,8;No
1;1,4;7,7;0,5;2,7;11,7;Yes
3;1,8;9,5;0,5;0;10,8;No
5;1,19;6,5;0,5;0;7,8;No
1;1,3;7,5;0,5;0;8,8;No
1;1,33;7,5;0,5;0;8,8;No
5;2,64;11;0,5;0;12,3;No
1;4,42;14,5;0,5;3,75;19,55;Yes
1;4,9;15,7;0,5;3,4;20,4;Yes
2;2,1;13;0,5;0;14,3;No
2;3,9;17,2;0,5;3,7;22,2;Yes
1;4,14;16;0,5;0;17,3;No
1;9,8;28,5;0,5;0;29,8;No
1;1,39;17;0,5;0;18,3;No
1;7,26;27;0,5;0;28,3;No
1;0,4;4;0,5;0;5,3;No
2;0,9;6;0,5;0;7,3;No
2;1,2;6,2;0,5;1,5;9;Yes
2;1,37;6,5;0,5;1,4;9,2;Yes
5;1,25;7,5;0,5;0;8,5;No
1;1,87;10;0,5;0;11,3;No
1;6,3;19,5;0,5;0;20,8;No
1;3,1;14;0,5;0;15,3;No
1;1,35;11,5;0,5;0;12,8;No
1;0,6;4;0,5;2;7,3;Yes
2;0,4;4;0,5;1,05;6,35;Yes
2;0,49;4;0,5;0,9;6,2;Yes
2;0,7;5;0,5;0;6,3;No
1;0,41;4;0,5;0;5,3;No
1;1,8;7,5;0,5;1,5;10,3;Yes
5;6,28;19;0,5;0;20,3;No
4;3;12,5;0,5;1,2;15;Yes
2;1,3;13,5;0,5;0;14,8;No
4;7,6;24,5;0,5;0;31,13;No
1;5,4;22,5;0,5;0;23,8;No
2;7,11;25;0,5;0;26,3;No
1;1;6;0,5;0;7,3;No
1;1,2;7;0,5;1;9,3;Yes
3;1,22;7;0,5;1,5;9,8;Yes
2;3,01;12;0,5;1;14,3;Yes
1;3,52;15,5;0,5;0;16,8;No
1;6,8;23;0,5;0;24,3;No
2;5,23;21;0,5;0;22,3;No
3;1,39;7,5;0,5;0;8,8;No
2;1;8;0,5;0;9,3;No
1;1,7;9;0,5;0;10,3;No
2;1,6;8,5;0,5;1,8;11,6;Yes
4;2,38;10,5;0,5;0;11,8;No
1;2,4;11;0,5;0;12,3;No
1;3,9;18,2;0,5;4,87;24,37;Yes
1;0,55;4,5;0,5;1,5;7,3;Yes
4;3,6;14,5;0,5;3,15;18,95;Yes
1;4,9;19,5;0,5;0;20,8;No
1;3,89;17,5;0,5;3,6;22,4;Yes
1;0,8;4,5;0,5;0;5,8;No
1;2,09;8,5;0,5;0;9,8;No
1;2;10;0,5;1,5;12,8;Yes
2;2,2;10;0,5;3,35;14,65;Yes
2;4,5;14,5;0;0;15,3;No
1;1,9;11;0,5;0;12,3;No
1;3,39;14,5;0,5;2;17,8;Yes
1;3,7;16;0,5;3,45;20,75;Yes
2;10,4;31;0,5;0;32,3;No
2;8,39;26,5;0,5;0;27,8;No
4;5,6;28,2;0,5;5,9;35,4;Yes
2;0,37;3,5;0,5;0;4,8;No
1;0,55;6;0,5;0;7,3;No
1;3,2;11;0,5;3,65;15,95;Yes
1;1,1;7;0,5;1,66;9,96;Yes
1;2,2;9,5;0,5;2,15;12,95;Yes
3;1,6;8,2;0,5;2,85;12,35;Yes
3;0,7;7,5;0,5;0;8,8;No
1;1,7;10,5;0,5;2,35;14,15;Yes
1;3,2;13,5;0,5;2,95;17,75;Yes
2;2,6;12,5;0,5;0;13,8;No
1;2,3;12;0,5;1;14,3;Yes
1;5,76;21;0,5;4,3;26,6;Yes
1;2,5;16,5;0,5;0;17,8;No
1;2,38;18;0,5;0;19,3;No
1;0,4;4;0,5;0;5,3;No
2;0,3;4;0,5;0;5,3;No
1;1,11;6;0,5;0;7,3;No
1;0,81;5,5;0,5;0;6,8;No
1;1,6;7;0,5;2,45;10,75;Yes
6;2,16;8,5;0,5;0;9,8;No
2;2,8;11;0,5;0;12,3;No
5;0,9;9,5;0,5;0;10,8;No
4;5,6;18,5;0,5;3,8;23,6;Yes
1;3,4;13,2;0,5;2,9;17,4;Yes
1;3,4;15,5;0,5;0;16,8;No
1;0,3;3,5;0,5;0;4,8;No
3;0,7;5;0,5;1,85;8,15;Yes
5;1,15;5,5;0,5;1,2;8;Yes
2;0,8;5;0,5;0;6,3;No
1;1,05;7;0,5;3;11,3;Yes
1;0,86;6,5;0,5;0;7,8;No
1;2,53;9,5;0,5;0;10,8;No
1;3,1;12;0,5;2,65;15,95;Yes
1;2,69;12;0,5;0;13,3;No
3;1,2;9,5;0,5;0;10,8;No
1;2,76;11,5;0,5;0;12,8;No
1;1,9;11;0,5;3,65;15,95;Yes
2;2,47;13;0,5;0;14,3;No
1;1,5;13;0,5;0;14,3;No
1;1,27;6;0,5;1,62;8,92;Yes
1;1,4;7,2;0,5;2;10,5;Yes
2;1,67;8;0,5;0;9,3;No
2;0,8;6,5;0,5;1,55;9,35;Yes
1;1,2;8;0,5;0;9,3;No
5;3,98;14,5;0,5;0;15,8;No
1;3,11;15;0,5;0;16,3;No
1;0,79;5;0,5;0;6,3;No
1;0,41;5;0,5;1,1;7,4;Yes
1;1,09;6,5;0,5;0;7,8;No
1;1,95;8,5;0,5;0;9,8;No
1;2,23;9;0,5;0;10,3;No
1;2,2;10;0,5;3,5;14,8;Yes
1;1,41;9;0,5;2,38;12,68;Yes
1;2,1;10,5;0,5;1,75;13,55;Yes
1;4,2;14,5;0,5;0;15,8;No
1;3,92;15,5;0,5;3,2;20;Yes
1;6,6;23;0,5;0;24,3;No
1;5,5;21,5;0,5;0;22,8;No
1;6,3;24;0,5;0;25,3;No
1;13,5;39;0,5;5;45,3;Yes
5;11,92;35;0,5;18;59,63;Yes
1;0,02;52;0;0;52,8;No
1;0;2,5;0,5;0;3,8;No
1;1,8;9;0,5;0,7;11;Yes
1;1,06;9,5;0,5;3;13,8;Yes
6;3,49;14;0,5;1;16,3;Yes
2;11,8;34;0,5;0;40,63;No
1;3,9;19,5;0,5;2;22,8;Yes
1;9,27;37,5;0,5;0;38,8;No
1;0,3;3;0,5;1,05;5,35;Yes
2;1,7;7,5;0,5;0;8,8;No
6;1,63;7;0,5;0;8,3;No
1;1,2;7;0,5;0;8,3;No
1;0,56;7;0,5;1,88;10,18;Yes
1;1,54;8;0,5;1,7;11;Yes
2;3,27;13;0,5;0;14,3;No
3;5;18;0,5;0;19,3;No
2;12,42;39;0,5;8;48,3;Yes
1;0,4;3,5;0,5;0;4,8;No
1;0,5;0;0;0;0,3;No
2;1,16;5,5;0,5;0;6,8;No
1;1,41;7,5;0,5;1,6;10,4;Yes
2;2,8;11,5;0,5;2,55;15,35;Yes
1;4,3;15;0,5;4,05;20,35;Yes
1;2;11,7;0,5;2,6;15,6;Yes
1;4,9;18;0,5;3,7;23;Yes
5;6,03;20;0,5;4,1;25,4;Yes
1;8,42;26;0,5;7,95;35,25;Yes
1;0,18;3,5;0,5;0;4,8;No
1;0,82;5,5;0,5;0;6,8;No
1;1,2;7,5;0,5;1,75;10,55;Yes
1;2,6;11,5;0,5;0;12,8;No
1;2,77;12,5;0,5;3,9;17,7;Yes
1;6,3;20;0,5;4,25;25,55;Yes
1;2,5;14,5;0,5;0;15,8;No
1;0,2;3;0,5;0;4,3;No
1;0,5;4;0,5;0;5,3;No
6;0,63;4,5;0,5;0;5,8;No
1;0,56;4,5;0,5;1;6,8;Yes
1;0,7;5;0,5;1,25;7,55;Yes
1;1,04;5,5;0,5;0;6,8;No
3;2,51;9,5;0,5;2;12,8;Yes
1;0,63;6,5;0,5;0;7,8;No
1;1;7;0,5;2;10,3;Yes
1;0,86;7,5;0,5;1,6;10,4;Yes
5;1,7;9;0,5;0;10,3;No
1;2,79;12;0,5;3,75;17,05;Yes
4;3,1;13;0,5;0;14,3;No
1;5,9;20;0,5;4,25;25,55;Yes
1;6,4;22;0,5;0;23,3;No
2;1,5;8;0,5;1,85;11,15;Yes
1;2,4;10;0,5;0;11,3;No
6;1,86;9;0,5;1,9;12,2;Yes
3;2,8;15,5;0,5;0;16,8;No
1;11;34;0,5;0;35,3;No
1;0,87;5,5;0,5;0;6,8;No
1;2,9;10;0,5;2,8;14,1;Yes
1;1,28;7,5;0,5;0,5;9,3;Yes
5;2,3;9,5;0,5;2;12,8;Yes
1;3,46;16,5;0,5;3,4;21,2;Yes
5;9,13;28,5;0,5;5,8;35,6;Yes
1;8,8;28;0,5;0;29,3;No
3;0,9;6;0,5;0;7,3;No
5;1,76;8,5;0,5;0;9,8;No
5;1,2;7;0,5;0;8,3;No
4;1,9;11;0,5;0;12,3;No
1;5,4;17,2;0,5;3,7;22,2;Yes
2;6,63;23;0,5;3;27,3;Yes
2;8,02;29,5;0,5;0;30,8;No
3;0,58;5;0,5;1,65;7,95;Yes
2;1,1;6,5;0,5;0;7,8;No
2;1,73;9;0,5;0;10,3;No
1;4,2;15;0,5;0;16,3;No
1;2,8;14,5;0,5;0;15,8;No
2;2,67;16,5;0,5;0;17,8;No
5;5,66;24;0,5;0;25,3;No
1;0,88;4,5;0,5;1,25;7,05;Yes
3;0,79;5;0,5;1,25;7,55;Yes
1;1,3;7,5;0,5;0;8,8;No
1;0,89;5,5;0,5;0;6,8;No
2;8;24;0,5;4;29,3;Yes
1;0,4;4;0,5;0;5,3;No
1;0,9;4,5;0,5;0;5,8;No
1;0,47;4;0,5;0;5,3;No
1;2,71;12,5;0,5;2,6;16,4;Yes
1;2,21;14;0,5;0;15,3;No
2;8,3;26,5;0,5;0;33,13;No
1;7,9;27,7;0;5,7;34,2;Yes
1;0,33;3,5;0,5;0;4,8;No
6;0,79;4,5;0,5;0;5,8;No
4;0,8;6;0,5;0;7,3;No
1;3,9;12,5;0,5;2,75;16,55;Yes
2;1,66;8;0,5;0;9,3;No
2;1,5;9;0,5;0;10,3;No
5;2,65;12,5;0,5;0;13,8;No
1;6,9;21,5;0,5;0;22,8;No
1;4,43;16,5;0,5;3,4;21,2;Yes
1;4,6;18,5;0,5;0;19,8;No
1;9,6;30;0,5;0;31,3;No
1;0,04;2,5;0,5;0;3,8;No
1;1,32;6;0,5;1,7;9;Yes
2;8,7;25,5;0,5;5,35;32,15;Yes
1;2,46;17;0,5;0;18,3;No
1;3,2;19;0,5;0;20,3;No
1;3,28;20,5;0,5;0;21,8;No
1;2,6;11;0;0;11,8;No
1;1,66;7,5;0,5;2;10,8;Yes
1;1;7,5;0,5;0;8,8;No
2;2,6;11;0,5;0;12,3;No
6;4,49;18;0,5;3,7;23;Yes
3;0,5;4,5;0,5;0;5,8;No
1;1,32;6;0,5;5;12,3;Yes
1;1,5;6,5;0,5;1,4;9,2;Yes
5;1,23;7;0,5;1,5;9,8;Yes
1;1,02;6,5;0,5;0;7,8;No
1;4,17;15,5;0,5;0;16,8;No
1;1,4;12,5;0,5;2,75;16,55;Yes
6;0,88;6;0,5;0;7,3;No
2;3,7;13,2;0,5;2,9;17,4;Yes
1;2,3;12;0,5;0;13,3;No
1;3,95;14,5;0,5;0;15,8;No
5;0,75;10,5;0,5;0;11,8;No
2;2,51;13;0,5;2,7;17;Yes
4;12,9;38;0;0;44,13;No
1;3,4;18,5;0,5;2;21,8;Yes
1;0,4;3,7;0,5;1,5;6,5;Yes
1;0,8;4,5;0,5;0;5,8;No
2;0,8;5;0,5;1;7,3;Yes
1;4,4;15,5;0,5;0;16,8;No
2;14,1;38,5;0,5;0;39,8;No
1;2,8;12,7;0,5;2,8;16,8;Yes
1;5,74;21,5;0,5;4,4;27,2;Yes
6;1,08;6;0,5;0;7,3;No
1;1,9;8;0,5;0;9,3;No
3;6,4;22,5;0,5;4,75;28,55;Yes
1;1,76;15;0,5;4,65;20,95;Yes
1;2,6;18,5;0,5;0;19,8;No
2;6,7;26,7;0,5;6,66;39,99;Yes
4;0,48;4;0,5;0;5,3;No
2;2,29;9,5;0,5;2;12,8;Yes
1;3,55;13,5;0,5;2,8;17,6;Yes
1;2,8;11,2;0,5;2,5;15;Yes
2;2,1;11,5;0,5;2;14,8;Yes
2;4,4;15,7;0,5;3;20;Yes
1;2,9;16;0,5;0;17,3;No
2;0,6;4,5;0,5;0;5,8;No
2;2,11;7,5;0,5;1;9,8;Yes
1;1,7;8;0,5;2,3;11,6;Yes
1;0,7;6;0,5;0;7,3;No
1;2,28;9,5;0,5;0;10,8;No
6;2,21;9,5;0,5;0;10,8;No
1;3,2;13,5;0,5;0;14,8;No
1;6,1;20,5;0,5;0;21,8;No
1;0,96;6;0,5;0;7,3;No
1;1,03;6,5;0,5;0;7,8;No
1;1,32;7;0,5;0;8,3;No
4;2,1;9,5;0,5;0;10,8;No
2;1,6;8,2;0,5;1;10,5;Yes
1;1,4;8,5;0,5;0;9,8;No
1;2,2;12;0,5;0;13,3;No
1;0,73;4;0,5;1,35;6,65;Yes
1;0,5;4,5;0,5;0;5,8;No
1;0,99;5,5;0,5;1;7,8;Yes
1;1,93;8,5;0,5;0;9,8;No
3;0,6;6,7;0,5;1,6;9,6;Yes
1;2,7;11,5;0,5;2,55;15,35;Yes
4;3;12,5;0,5;0;13,8;No
3;2,15;11;0,5;1,8;14,1;Yes
2;4,1;17;0,5;3;21,3;Yes
